Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2011-08-03","9907654619535.26","4666953320526.99","14574607940062.25","1","2011","4","2011","3","08","03"
"2011-08-02","9907752744860.54","4672951998220.43","14580704743080.97","1","2011","4","2011","3","08","02"
"2011-08-01","9783069049952.69","4559289391016.41","14342358440969.10","1","2011","4","2011","3","08","01"
"2011-07-29","9755795681448.82","4586573604746.79","14342369286195.61","1","2011","4","2011","3","07","29"
"2011-07-28","9753190109078.68","4589675776227.78","14342865885306.46","1","2011","4","2011","3","07","28"
"2011-07-27","9747742929867.95","4595076219736.81","14342819149604.76","1","2011","4","2011","3","07","27"
"2011-07-26","9747272360004.06","4595557756547.22","14342830116551.28","1","2011","4","2011","3","07","26"
"2011-07-25","9747197103331.70","4595643979717.97","14342841083049.67","1","2011","4","2011","3","07","25"
"2011-07-22","9748189073389.64","4594684906653.27","14342873980042.91","1","2011","4","2011","3","07","22"
"2011-07-21","9747385038148.48","4595499906847.80","14342884944996.28","1","2011","4","2011","3","07","21"
"2011-07-20","9753657737209.51","4589229627152.31","14342887364361.82","1","2011","4","2011","3","07","20"
"2011-07-19","9753904328297.12","4588994138771.95","14342898467069.07","1","2011","4","2011","3","07","19"
"2011-07-18","9753843228975.15","4589066340353.59","14342909569328.74","1","2011","4","2011","3","07","18"
"2011-07-15","9753604438381.32","4589338435311.53","14342942873692.85","1","2011","4","2011","3","07","15"
"2011-07-14","9750503934099.81","4592449951542.17","14342953885641.98","1","2011","4","2011","3","07","14"
"2011-07-13","9752020265772.31","4590934368144.10","14342954633916.41","1","2011","4","2011","3","07","13"
"2011-07-12","9741328212172.62","4601637637955.58","14342965850128.20","1","2011","4","2011","3","07","12"
"2011-07-11","9744962661098.09","4598014404794.64","14342977065892.73","1","2011","4","2011","3","07","11"
"2011-07-08","9749084964821.45","4593925745716.13","14343010710537.58","1","2011","4","2011","3","07","08"
"2011-07-07","9749919434766.85","4593102490576.26","14343021925343.11","1","2011","4","2011","3","07","07"
"2011-07-06","9748841925620.21","4594179923367.02","14343021848987.23","1","2011","4","2011","3","07","06"
"2011-07-05","9754032683356.88","4589000503321.67","14343033186678.55","1","2011","4","2011","3","07","05"
"2011-07-01","9761785482183.79","4581293783933.33","14343079266117.12","1","2011","4","2011","3","07","01"
"2011-06-30","9742223364846.58","4600864275161.82","14343087640008.40","1","2011","3","2011","2","06","30"
"2011-06-29","9738245826816.95","4606187874075.46","14344433700892.41","1","2011","3","2011","2","06","29"
"2011-06-28","9731228079037.89","4613217240768.50","14344445319806.39","1","2011","3","2011","2","06","28"
"2011-06-27","9736653232836.52","4607803705337.67","14344456938174.19","1","2011","3","2011","2","06","27"
"2011-06-24","9739123756153.88","4605368034978.83","14344491791132.71","1","2011","3","2011","2","06","24"
"2011-06-23","9738039057343.52","4606464350365.41","14344503407708.93","1","2011","3","2011","2","06","23"
"2011-06-22","9741622782226.81","4602877851349.46","14344500633576.27","1","2011","3","2011","2","06","22"
"2011-06-21","9732784354381.01","4611728055663.13","14344512410044.14","1","2011","3","2011","2","06","21"
"2011-06-20","9738107728289.57","4606416457778.62","14344524186068.19","1","2011","3","2011","2","06","20"
"2011-06-17","9739505895791.96","4605053616132.96","14344559511924.92","1","2011","3","2011","2","06","17"
"2011-06-16","9742786662565.22","4601784623584.65","14344571286149.87","1","2011","3","2011","2","06","16"
"2011-06-15","9747701949829.86","4596864686996.40","14344566636826.26","1","2011","3","2011","2","06","15"
"2011-06-14","9741977263044.44","4602601293687.51","14344578556731.95","1","2011","3","2011","2","06","14"
"2011-06-13","9747653568358.75","4596936907833.59","14344590476192.34","1","2011","3","2011","2","06","13"
"2011-06-10","9750131124994.24","4594495107134.72","14344626232128.96","1","2011","3","2011","2","06","10"
"2011-06-09","9750040419177.27","4594597730633.19","14344638149810.46","1","2011","3","2011","2","06","09"
"2011-06-08","9743261382320.32","4601372779544.67","14344634161864.99","1","2011","3","2011","2","06","08"
"2011-06-07","9734031249304.81","4610614959437.02","14344646208741.83","1","2011","3","2011","2","06","07"
"2011-06-06","9738557389966.16","4606100865260.68","14344658255226.84","1","2011","3","2011","2","06","06"
"2011-06-03","9741263236751.71","4603431155465.53","14344694392217.24","1","2011","3","2011","2","06","03"
"2011-06-02","9735616790661.91","4609089646379.59","14344706437041.50","1","2011","3","2011","2","06","02"
"2011-06-01","9736528968465.76","4608126997848.59","14344655966314.35","1","2011","3","2011","2","06","01"
"2011-05-31","9723456023743.74","4621212257467.27","14344668281211.01","1","2011","3","2011","2","05","31"
"2011-05-27","9717863843755.13","4627564361089.06","14345428204844.19","1","2011","3","2011","2","05","27"
"2011-05-26","9717578735257.76","4627861778721.61","14345440513979.37","1","2011","3","2011","2","05","26"
"2011-05-25","9722806787651.37","4622629386545.07","14345436174196.44","1","2011","3","2011","2","05","25"
"2011-05-24","9712166006111.72","4633282614630.08","14345448620741.80","1","2011","3","2011","2","05","24"
"2011-05-23","9716224504953.51","4629236562052.56","14345461067006.07","1","2011","3","2011","2","05","23"
"2011-05-20","9717285305168.49","4628213097570.29","14345498402738.78","1","2011","3","2011","2","05","20"
"2011-05-19","9716152725750.72","4629358121484.54","14345510847235.26","1","2011","3","2011","2","05","19"
"2011-05-18","9718512519012.13","4626999697976.90","14345512216989.03","1","2011","3","2011","2","05","18"
"2011-05-17","9708669803594.86","4636855058765.22","14345524862360.08","1","2011","3","2011","2","05","17"
"2011-05-16","9717694227528.65","4627843278273.80","14345537505802.45","1","2011","3","2011","2","05","16"
"2011-05-13","9666271678566.97","4642113503083.13","14308385181650.10","1","2011","3","2011","2","05","13"
"2011-05-12","9666109562809.12","4641689778754.69","14307799341563.81","1","2011","3","2011","2","05","12"
"2011-05-11","9681617664759.55","4640440091757.58","14322057756517.13","1","2011","3","2011","2","05","11"
"2011-05-10","9681417347166.90","4650105450714.71","14331522797881.61","1","2011","3","2011","2","05","10"
"2011-05-09","9681179453898.66","4644605091889.65","14325784545788.31","1","2011","3","2011","2","05","09"
"2011-05-06","9680750181123.70","4641936724436.31","14322686905560.01","1","2011","3","2011","2","05","06"
"2011-05-05","9680662997068.88","4641004190682.67","14321667187751.55","1","2011","3","2011","2","05","05"
"2011-05-04","9698384234058.33","4635429256577.71","14333813490636.04","1","2011","3","2011","2","05","04"
"2011-05-03","9698303861133.10","4633488579764.66","14331792440897.76","1","2011","3","2011","2","05","03"
"2011-05-02","9698020425418.20","4622629230674.40","14320649656092.60","1","2011","3","2011","2","05","02"
"2011-04-29","9654950165830.41","4632679886492.71","14287630052323.12","1","2011","3","2011","2","04","29"
"2011-04-28","9641079277378.41","4641518820162.34","14282598097540.75","1","2011","3","2011","2","04","28"
"2011-04-27","9648789481220.81","4646338344588.29","14295127825809.10","1","2011","3","2011","2","04","27"
"2011-04-26","9651121964676.35","4653288543049.75","14304410507726.10","1","2011","3","2011","2","04","26"
"2011-04-25","9650914438107.38","4648015582591.15","14298930020698.53","1","2011","3","2011","2","04","25"
"2011-04-22","9650617368582.25","4642625401772.57","14293242770354.82","1","2011","3","2011","2","04","22"
"2011-04-21","9650447904606.47","4640340756644.03","14290788661250.50","1","2011","3","2011","2","04","21"
"2011-04-20","9680052848645.78","4634743988389.98","14314796837035.76","1","2011","3","2011","2","04","20"
"2011-04-19","9680021693766.99","4640446861324.69","14320468555091.68","1","2011","3","2011","2","04","19"
"2011-04-18","9679522848142.48","4629636249735.17","14309159097877.65","1","2011","3","2011","2","04","18"
"2011-04-15","9679202714701.01","4626133866291.10","14305336580992.11","1","2011","3","2011","2","04","15"
"2011-04-14","9657636099303.31","4613156019881.58","14270792119184.89","1","2011","3","2011","2","04","14"
"2011-04-13","9652808590790.24","4611338768256.04","14264147359046.28","1","2011","3","2011","2","04","13"
"2011-04-12","9652592140320.38","4620401463297.06","14272993603617.44","1","2011","3","2011","2","04","12"
"2011-04-11","9652587224970.63","4615173314221.26","14267760539191.89","1","2011","3","2011","2","04","11"
"2011-04-08","9652196858759.48","4613186275260.05","14265383134019.53","1","2011","3","2011","2","04","08"
"2011-04-07","9652195544012.12","4612049982299.46","14264245526311.58","1","2011","3","2011","2","04","07"
"2011-04-06","9649960380158.64","4609801606721.02","14259761986879.66","1","2011","3","2011","2","04","06"
"2011-04-05","9649972136434.37","4612172326463.57","14262144462897.94","1","2011","3","2011","2","04","05"
"2011-04-04","9650003952066.04","4593927612150.53","14243931564216.57","1","2011","3","2011","2","04","04"
"2011-04-01","9649667078138.63","4601507438169.85","14251174516308.48","1","2011","3","2011","2","04","01"
"2011-03-31","9651643154138.73","4618471376661.65","14270114530800.38","1","2011","2","2011","1","03","31"
"2011-03-30","9590804946759.17","4619335041477.56","14210139988236.73","1","2011","2","2011","1","03","30"
"2011-03-29","9590134857289.87","4625609340398.39","14215744197688.26","1","2011","2","2011","1","03","29"
"2011-03-28","9589953849874.55","4621613813056.68","14211567662931.23","1","2011","2","2011","1","03","28"
"2011-03-25","9589726447637.34","4621807104003.63","14211533551640.97","1","2011","2","2011","1","03","25"
"2011-03-24","9589761022374.59","4620310826478.51","14210071848853.10","1","2011","2","2011","1","03","24"
"2011-03-23","9605524165923.99","4619473930287.72","14224998096211.71","1","2011","2","2011","1","03","23"
"2011-03-22","9605587421665.94","4627971862026.46","14233559283692.40","1","2011","2","2011","1","03","22"
"2011-03-21","9605221355491.66","4622971770647.06","14228193126138.72","1","2011","2","2011","1","03","21"
"2011-03-18","9605322229226.30","4619540191693.03","14224862420919.33","1","2011","2","2011","1","03","18"
"2011-03-17","9604705993165.07","4619024281015.73","14223730274180.80","1","2011","2","2011","1","03","17"
"2011-03-16","9619622421602.38","4613227572352.72","14232849993955.10","1","2011","2","2011","1","03","16"
"2011-03-15","9618473765645.37","4619478511253.32","14237952276898.69","1","2011","2","2011","1","03","15"
"2011-03-14","9552467551218.67","4613563236561.13","14166030787779.80","1","2011","2","2011","1","03","14"
"2011-03-11","9552087457389.01","4612272903889.84","14164360361278.85","1","2011","2","2011","1","03","11"
"2011-03-10","9551255398880.23","4612177672255.04","14163433071135.27","1","2011","2","2011","1","03","10"
"2011-03-09","9572070258391.50","4610593589972.50","14182663848364.00","1","2011","2","2011","1","03","09"
"2011-03-08","9571514785739.56","4621661967732.06","14193176753471.62","1","2011","2","2011","1","03","08"
"2011-03-07","9571237801717.37","4614931001963.10","14186168803680.47","1","2011","2","2011","1","03","07"
"2011-03-04","9571126198972.77","4611500985908.26","14182627184881.03","1","2011","2","2011","1","03","04"
"2011-03-03","9571009627588.32","4611076571468.69","14182086199057.01","1","2011","2","2011","1","03","03"
"2011-03-02","9562608771779.38","4615916336488.22","14178525108267.60","1","2011","2","2011","1","03","02"
"2011-03-01","9562563775550.10","4610393814306.52","14172957589856.62","1","2011","2","2011","1","03","01"
"2011-02-28","9565541417510.14","4629222921952.50","14194764339462.64","1","2011","2","2011","1","02","28"
"2011-02-25","9511339835005.19","4626201263867.52","14137541098872.71","1","2011","2","2011","1","02","25"
"2011-02-24","9485547122223.65","4634260699795.84","14119807822019.49","1","2011","2","2011","1","02","24"
"2011-02-23","9492079418519.44","4633383257788.07","14125462676307.51","1","2011","2","2011","1","02","23"
"2011-02-22","9491474775494.95","4637081872167.73","14128556647662.68","1","2011","2","2011","1","02","22"
"2011-02-18","9490899277201.22","4633932602590.10","14124831879791.32","1","2011","2","2011","1","02","18"
"2011-02-17","9490705812100.38","4632883495090.15","14123589307190.53","1","2011","2","2011","1","02","17"
"2011-02-16","9502216756164.15","4627672934213.35","14129889690377.50","1","2011","2","2011","1","02","16"
"2011-02-15","9502102547695.89","4635982572515.77","14138085120211.66","1","2011","2","2011","1","02","15"
"2011-02-14","9453956356386.45","4627604968295.38","14081561324681.83","1","2011","2","2011","1","02","14"
"2011-02-11","9455006722927.41","4627705999407.52","14082712722334.93","1","2011","2","2011","1","02","11"
"2011-02-10","9455138178100.21","4628207587981.94","14083345766082.15","1","2011","2","2011","1","02","10"
"2011-02-09","9471221510094.19","4627567603687.13","14098789113781.32","1","2011","2","2011","1","02","09"
"2011-02-08","9471150634328.07","4639270175734.21","14110420810062.28","1","2011","2","2011","1","02","08"
"2011-02-07","9471051926030.05","4632969811221.48","14104021737251.53","1","2011","2","2011","1","02","07"
"2011-02-04","9471076036751.63","4628747634553.43","14099823671305.06","1","2011","2","2011","1","02","04"
"2011-02-03","9470979051382.32","4629447969498.62","14100427020880.94","1","2011","2","2011","1","02","03"
"2011-02-02","9482735273832.17","4633777159576.52","14116512433408.69","1","2011","2","2011","1","02","02"
"2011-02-01","9482575172379.45","4627267706524.08","14109842878903.50","1","2011","2","2011","1","02","01"
"2011-01-31","9485416860164.29","4645634195846.55","14131051056010.84","1","2011","2","2011","1","01","31"
"2011-01-28","9412882434158.15","4643629929471.20","14056512363629.35","1","2011","2","2011","1","01","28"
"2011-01-27","9410276848548.23","4649132311130.19","14059409159678.42","1","2011","2","2011","1","01","27"
"2011-01-26","9414993965006.02","4645017264550.36","14060011229556.38","1","2011","2","2011","1","01","26"
"2011-01-25","9415106119260.54","4652366015858.11","14067472135118.65","1","2011","2","2011","1","01","25"
"2011-01-24","9415046930068.41","4647192974752.28","14062239904820.69","1","2011","2","2011","1","01","24"
"2011-01-21","9415228617099.55","4644908342366.96","14060136959466.51","1","2011","2","2011","1","01","21"
